P7-02|電話行銷先表明身分與目的，取得同意並錄音。講義列錄音保存5年、傳統型壽險審閱不少於3日；審閱是訂約前，與收到保單後撤銷不同。|同樣以日計的制度，先看發生在簽約前還是簽約後。|講義電話行銷錄音保存期間為？|5年~5天~5小時~永久且無例外|審閱與保單撤銷的時點有何不同？|審閱在訂約前，撤銷依保單收受等條件~兩者完全相同~審閱一定在理賠後~撤銷一定在報名前
P7-03|良質保單符合需要、保額及負擔能力。家庭規劃包含遺族、晚年、購屋、子女與應急資金，講義的收入比例只是教學原則，不是對所有人通用建議。|同樣保費對不同收入家庭，負擔程度可能不同。|良質保單最重要的方向是？|符合需要與負擔能力~一律保費最高~一律保額最大~只讓業務員佣金高|子女教育金與臨時應急金應如何？|分開規劃不同目的~永遠視為同一筆~完全不需準備~只由保險公司决定
P7-04|行銷從準備、自我介紹到蒐集資料、發現問題、提出方法、成交及售後服務。準保戶需有需求與支付能力，持續服務是建立長期關係的基礎。|遞交保單是售後服務的開端，不是服務終點。|遞交保單後應接續什麼？|售後服務~立即停止聯絡~一律更換舊保單~只再收一次佣金|推薦方案前應先做什麼？|了解資料与問題~一律推同一商品~略過需求~只比較業務員收入
P7-05|保單活化用原保單價值轉換同公司符合條件的醫療、長照或年金保障，從身後保障轉為生前需求。講義列3年反悔與事故、給付等限制，不是任意換保單。|已開始給付或已有理賠紀錄等情況，不能無條件要求回復。|保單活化主要利用原保單什麼基礎？|保單價值準備金~信用卡額度~全部公司股本~受益人收入|講義回復原契約的反悔期間為？|3年內並須符合條件~30年無條件~3天無條件~永久無條件
P7-06|保險存摺提供集中查詢保單與保障、身分驗證及單一登入等功能。它是檢視保障的工具，不會代替保險契約或自動增加保障。|查詢到保單後，仍要依實際契約確認給付條件。|保險存摺的用途之一是？|集中檢視保單與保障~自動增加所有保額~保證所有理賠~代替正式保單條款|保險存摺查詢結果能否讓保障無條件增加？|不能~能~每天自动增加~只要登入就翻倍
L1-01|契約成立要有行為能力、意思一致、對價及合法內容。契約不只一張保單，還含附著要保書、批註及其他約定；疑義解釋注意被保險人利益。|批註若有效附入契約，不應看完首頁就忽略。|哪項可構成保險契約內容？|附著的要保書與批註~與契約無關的廣告口號~鄰居的個人猜測~未約定的新聞評論|有疑義時，講義契約解釋原則偏向？|有利於被保險人~一律有利於業務員~只看單字不探真意~一律不須解釋
L1-02|保險人與要保人是當事人；被保險人與受益人是關係人。要保人通常負交付保費義務及契約處分權，被保險人是生命身體標的，受益人依約領給付。|甲投保、乙受保障、丙領身故金，三個角色可能不同。|保險契約的兩方當事人為？|保險人與要保人~被保險人與受益人~業務員與醫師~受益人與公會|以生命或身體為保險標的的人是？|被保險人~保險公司~所有受益人~核保人員
L1-03|講義區分無行為能力、限制行為能力及成年。無能力者的意思表示原則無效；限制能力的契約需看法定代理人允許、承認及例外，不能只看是否有付款。|p.68寫「成年」，p.110另明示18歲；兩頁需要一起看。|限制行為能力人訂約，哪項可能使契約有效？|法定代理人依法允許或承認~只要陌生人同意~只要受益人口頭要求~完全不看行為能力|講義成年年齡說明為？|18歲~7歲~15歲~16歲
L1-04|保險人破產與要保人破產是不同事件。講義列保險人破產時契約終止及未到期保費返還；要保人破產而契約有受益人，仍為受益人利益存在。|題目中的「誰破產」是判斷第一步。|依講義，要保人破產但契約有受益人，契約為誰利益存在？|受益人~一律國庫~業務員~體檢醫師|判斷破產對契約影響時首先辨認？|破產者是保險人或要保人~保單顏色~印刷頁碼~繳費幣別字體
L1-05|受益人可依約定、指定或法律推定產生。死亡保險未指定受益人，保險金作為遺產；醫療與失能給付通常限被保險人本人。變更需注意處分權、通知及被保險人同意條件。|「受益人有疑義」與「死亡險未指定受益人」不是同一道題。|死亡保險完全未指定身故受益人時，給付如何？|作為被保險人遺產~一律歸業務員~一律公司免付~一律歸要保人的雇主|醫療或失能給付受益人原則為？|被保險人本人~任何業務員~任何債權人~一定是要保人父母
L1-06|受益人故意致被保險人死亡或雖未致死，會失去受益權。還有其他受益人時按其原約定比例分配；沒有其他受領人時按遺產規則。|原份額1:2的兩位無過失受益人，重新分配仍依1:2。|受益人故意加害但未致死，是否可能喪失受益權？|是~一定不會~只要沒死亡就可保留~由加害人自己決定|喪失受益權後尚有其他受益人，份額原則如何？|按其他人的原約定比例分配~全歸加害人~一律公司沒收~一律平均不看比例
L1-07|未滿15歲的人壽死亡給付與受監護宣告者的限制不同，喪葬費又有例外及限額。未滿15歲的其他死亡給付是到15歲才生效，不是把全部保障都說成無效。|先分死亡、喪葬與其他保障，不用一個年齡否定所有內容。|依講義，未滿15歲其他死亡給付何時生效？|滿15歲時~出生即一律生效~滿7歲時~永不可能生效|喪葬費與其他死亡給付限制應如何理解？|分開看例外與限額~完全沒有區別~喪葬費永無上限~所有給付都無效
L1-08|保險利益看誰對誰有合法經濟利害關係。講義包含本人家屬、生活教育費來源、債務人及管理財產利益者。方向不能倒背：受扶養者對提供生活費者有利益。|乙靠甲支付生活費，題目要問的是乙對甲，不是自動推雙向。|乙依靠甲提供生活費，依此事由誰對誰有保險利益？|乙對甲~甲必然對所有乙的朋友~保險公司對甲的全部家人~完全無關|債權人對債務人生命的經濟利害，屬於？|保險利益的可能基礎~一定是再保險~保單紅利~保費退還
L1-09|訂約時對保險人的書面詢問應據實說明。不實或遺漏須足以影響風險估計才涉及解除，且有事故與未告知事實無關等例外，不能說任何錯字都必解約。|問診紀錄與事故因果，需依具體條件判斷。|據實說明義務主要對應何種詢問？|保險人的書面詢問~所有陌生人閒聊~未曾詢問的網路評論~受益人娛樂偏好|未告知事項與事故無因果，能證明時应如何？|須考慮法律例外~一律不准提出證明~必定全額沒收~與判斷完全無關
L1-10|主力近因是造成損害的主要或有效原因，不一定是時間上最近的一個事件。若有事故鏈，要看因果關係是否連續。|不能只因某事件最後出現，就自動認定它是主力近因。|主力近因重視什麼？|主要有效原因~距死亡最近的時間一律優先~申請表最後一行~最先提出理賠的人|多個事件構成因果鏈時，應確認？|因果關係是否中斷~每件事名稱長短~保單簽名筆色~受益人職位
L1-11|損害填補避免因損失獲超額補償，分攤是多個保險人間的分擔，代位涉及給付後對第三人的權利。人身險原則及實支健康例外要分清，不應一概而論。|實支實付的醫療損失與定額身故保障，計算基礎不同。|分攤原則主要發生在何者之間？|保險人與保險人~所有業務員~受益人與醫師~保戶與銀行櫃員|實支健康險的損害填補精神是？|補償符合條件的實際損失~保證超額獲利~保額越多可無限重領~不必有任何損失
L2-01|人壽保險預收第一期相當額後，經同意承保，責任溯自預收時開始。不要把預收、核保、簽發及收到保單四個時點混在一起。|先交費、後承保的題目，關鍵在同意承保與溯及關係。|依講義，同意承保後責任可溯自何時？|預收第一期相當額時~永遠只從收到保單時~出生時~第一次詢價時|第一期相當額已繳，是否就代表無條件承保？|不是，仍須看承保條件~是~只要業務員說好就可~一律不用核保
L2-02|講義寬限期通常為30日，但起算不同：年繳半年繳從催告到達翌日，季繳月繳從應繳翌日；金融機構轉帳則依催告到達翌日。|同樣30日，起點不同就可能差幾天。|年繳保費依講義從何時起算寬限？|催告到達翌日~保單簽發前一天~去年繳費日~受益人生日|金融機構轉帳扣款未成，不論繳別，講義起點是？|催告到達翌日~固定每月一日~一律原應繳當日~事故發生日
L2-03|自動墊繳用可用保單價值準備金扣借款本息後餘額，代繳續期保費及利息。墊繳期間仍有保障，但理賠要扣欠款；不足時還須依通知與停效程序。|不能把墊繳當作公司免費送保費。|自動墊繳資金主要來自？|保價金扣除相關借款本息的餘額~其他受益人的薪水~政府無條件補助~業務員佣金|墊繳期間發生符合條件事故，如何？|仍依約理賠並扣墊繳本息~一律不理賠~一律雙倍給付~保費不用再還
L2-04|停效是效力暫停，符合條件可以申請復效；失效或契約消滅不能只靠繳費自動恢復。講義對傳統年金另列未繳續費減少年金的例外。|把契約畫成狀態線，比只背相似名詞清楚。|停效與復效的關係是？|符合規定可申請恢復效力~停效永遠等於自始無效~復效必須重買全新契約~兩者完全相同|傳統年金未繳續費依講義有何注意？|有減少年金金額的例外處理~一律套壽險停效~一律改成汽車險~全部已領款需退回
L2-05|停效後6個月內與超過6個月的復效程序不同。超過6個月可在申請後5日內要求可保證明；收到證明後15日內不拒絕等情況視為同意，期限下限為2年且不超過保險期間。|把申請日、要求證明、收到證明分成三個事件，不共用一個起點。|復效程序的重要分界為停效後？|6個月~6日~6年~60年|超過6個月申請，要求可保證明的期間為申請後？|5日內~50日內~5年內~隨時無期限
L2-06|自始無效與後來終止不同。講義列訂約時已知風險已發生等情況、第三人死亡保險欠缺必要書面同意、超過承保年齡等；每個事由仍須保留例外。|事故早已發生且訂約者知道，不能當成未來不確定事件承保。|「自始無效」描述的是？|效力從一開始不存在~只有未來一天暫停~必定可用補費復效~等於到期滿期|第三人為他人訂死亡保險需注意？|被保險人的書面同意及約定保額~只需業務員同意~只需郵局同意~完全不用同意
L2-07|契約撤銷權屬要保人。講義適用兩年期以上人身保險，收到保單翌日起10日內；撤銷意思表示到達後的生效與事故先後要分別判斷。|審閱期是訂約前，撤銷權是在收到保單等條件後。|講義保單撤銷期間從何時起算？|收到保險單的翌日~出生當日~事故發生後兩年~每年保費應繳日|依講義期間長度為？|10日~10個月~30年~1日
L2-08|撤銷、解除、終止是不同制度。解除涉及保險人對不實告知的權利，知悉原因後1個月與訂約後2年有期限；終止則向後使效力消滅。|先問誰行使，再問原因、期限與效力起點。|因告知義務問題的解除權行使者是？|保險人~任何鄰居~業務員家屬~體檢醫師|解除權知悉原因後不行使的期間為？|1個月~10年~1日~永無期限
L2-09|解約金與全部已繳保費不同。講義與保險法對付足一年等條件列一個月內支付及保價金比例；另有特定長期契約僅能減額、不能任意終止的條件。|不能用「公司是當事人」推論公司可隨時終止每張保單。|要保人解約時能否保證全額領回已繳保費？|不能~一定可以~一定雙倍~與保單價值完全無關|依講義法定條件成立時，解約金支付期限為接到通知後？|1個月內~10年內~當日以前~無期限
L2-10|減少保額通常仍繼續缴費；減額繳清維持期間、降低保額且不再缴費；展期定期則改成定期死亡保障，保額原則不變、期間縮短。|用保額、期間、險種、续繳四欄比較。|減額繳清的典型結果是？|期間不變、保額降低、不再繳費~保額翻倍、仍繳費~期間加倍、保額加倍~完全終止無保障|展期定期的典型變化是？|保額原則不變、期間縮短~保額一定加倍~永遠保留終身期間~一定继续缴原保费
L2-11|保單借款以可借貸的保單價值為基礎，不是以全部死亡保額借款。借款本息超過保價金會涉及通知與停效，不能只看借出本金。|利息持續累積也可能使本息達到限制。|保單借款主要計算基礎為？|保單價值準備金相關可貸額度~全部死亡保額~被保險人月薪~受益人所有財產|評估借款是否超額應看？|本金加利息~只看原本金~只看保單顏色~完全不用看欠款
L2-12|壽險除外責任須分要保人、受益人及被保險人的行為。講義自殺條件涉及訂約或復效後2年；故意致死與失能、其他受益人權利不能省略。|復效會是部分期間重新起算的時點。|講義自殺條款的重要期間界線為？|訂约或復效日起2年~一律2日~收到保單20年~完全不看時間|受益人加害時還有其他受益人，應注意？|其他人的受益權與分配~所有人權利一律消失~全部給加害者~公司必定不需處理
L2-13|年齡錯誤先判斷是否超過可承保範圍，再看多繳或少繳、事故前後及責任歸屬。事故後不能一律用補差額換完整保額，講義採比例等處理。|四個問題：真實歲數？是否超齡？多繳少繳？事故前後？|真實年齡超過承保上限，講義處理為？|契約無效並退還保費~自動提高保額~永遠不受影響~只改受益人|年齡錯誤題為何需看事故前後？|補費及保額調整規則不同~完全沒有差別~只有字體不同~只影響郵寄地址
L2-14|事故通知、危險增加通知、文件收齊後給付、保險金請求權，是不同制度。講義列5日、15日與2年等數字，不能只背天數而不背起點。|事故知悉日與文件收齊日通常不是同一天。|保險金給付作業的15日依講義從哪個事件起算？|收齊所需文件~保戶出生~保單印刷~每月第一天|保險契約請求權的一般時效依講義為？|2年~2日~20分鐘~永久不消滅
L2-15|傷害事故是非疾病引起之外來突發事故。給付要分同一事故失能後死亡、不同事故及累計上限；超過180日亦須看因果證明等條件。|同事故已領失能80萬，保額100萬，再符合身故時通常只剩20萬。|同事故保額100萬，失能已給80萬，再符合身故給付，餘額為？|20萬元~100萬元~180萬元~80萬元|意外傷害的核心條件不包括？|一定由疾病引起~外來~突發~非由疾病引起
L2-16|傷害醫療分實支及日額。講義意外發生起180日內治療，日額每次傷害給付日數有90日限制；兩個數字不是同一限制。|日額2,000元、符合住院10日，是2萬元，再檢查給付上限。|日額2,000元、符合給付10日，金額為？|20,000元~2,010元~10,000元~200,000元|講義日額型每次傷害給付日數上限為？|90日~9日~900日~無限
L2-17|傷害險除外包含故意、犯罪、超標酒駕等；某些競賽或表演是不保活動，仍需看契約是否另有約定。一般運動不等於所有競賽表演。|題幹若寫競賽，要和休閒活動分開判斷。|競賽或表演除外判斷應保留哪項條件？|契約是否另有約定~只看選手名字~完全不看活動性質~只看保額|故意製造自身傷害能否一概當普通意外？|不能~一定可以~只要住院即可~只要保費已繳即可
L2-18|旅平延長要符合乘客、合法載客工具、預定抵達在期間內及不可控延誤等条件，講義一般延長上限24小時；劫持可延長至事故終了。|睡過頭未搭上交通工具，與工具本身延誤不同。|符合條件的非自主延誤，一般延長上限為？|24小時~24年~24個月~無條件終身|劫持與一般延誤，延長規則是否相同？|不同，劫持另依事故終了~完全相同~都只有1分鐘~兩者都不可能延長
L2-19|日額與實支計算不同；同一疾病或傷害及併發症，在出院14日內同院再住院，講義視同一次住院。不能漏掉同原因與同院條件。|不同病因或不同醫院，不可只凭14日一律合併。|講義同原因、同院再住院的判斷期間為出院後？|14日內~14年內~1日內~永遠合併|判斷是否同次住院，除了日期還要看？|病傷原因及是否同院~保單紙張~誰開車接送~病房牆色
L2-20|講義疫情函示涉及特殊醫療量能情況與高度替代性醫療，須個案判斷。這不是把所有門診都改成住院理賠。|先確認疾病、醫囑、條款及函示適用背景。|特殊疫情函示能否推成所有門診一律給住院金？|不能~可以~只要有收據即可~只要保額足夠即可|個案判斷應保留什麼？|醫療必要性與適用背景~只看新聞標題~只看日期字樣~只看保費多寡
L2-21|保證續保代表符合條款可續保，不等於保費永不改變。講義允許依核可費率及年齡調整，不能單憑個人健康狀況調整；除外事項仍要保留醫療例外。|保證續保和保證固定費率要分開記。|保證續保是否等於保費永不增加？|不是~一定是~只有年輕时是~只要住院就永远免费|依講義，可按哪項重新計算續保保費？|核可費率與年齡~任意針對單一人的病歷加價~只看受益人收入~只看業務員業績
L2-22|傷害險職業改變未告知，若風險提高，題目常要求按原收與應收保費比例給付。先判方向，再把比例乘保額，不能直接補費就當完全沒問題。|原保費1,000、應收2,000、保額100萬，比例計算為50萬。|原收1,000、應收2,000、保額100萬，按比例金額為？|50萬元~200萬元~100萬元~1,000萬元|比例理賠題最先應確認？|職業變更與費率方向~受益人星座~繳款櫃台位置~理賠人姓名
L3-01|列舉扣除的人身保險費以申報戶內符合條件者為範圍，講義列每人每年24,000元；全民健保費不受此金額限制。先判斷能否列舉，再判被保險人關係，不能把所有親友保費合併。|同一人的合格保費超過上限，也不能挪用另一人的未用額度。|依講義，一般人身保險費列舉扣除的每人年度上限為？|24,000元~12,000元~48,000元~無上限|哪一項不受一般人身保費24,000元上限限制？|全民健保費~所有儲蓄險保費~所有親友保費~所有海外保費
L3-02|勞退自願提繳與長期照顧特別扣除是不同制度。講義長照金額涉及適用年度，尚待核對，因此此項不納入計分練習；先記住扣除額必須附年度及適用條件。|看到金額先問是哪一年度、哪一種扣除。|判斷長照扣除金額時首先要確認？|適用年度與法定條件~保單封面顏色~業務員業績~受益人星座|勞退自提與長照特別扣除的關係是？|分屬不同制度，應分別判斷~兩者完全相同~一定互相取代~一律無條件適用
L3-03|公司支付團體保險費，講義以每一員工每月2,000元判斷是否視為員工薪資所得；超過部分依規定處理。是逐人逐月計算，不是整家公司平均後套上限。|甲3,000、乙1,000，不能用平均2,000讓甲超額消失。|依講義，團保費用判斷員工薪資的每人每月限額？|2,000元~24,000元~20,000元~200元|甲保費3,000、乙1,000，可以平均後認定都未超額嗎？|不可以，應逐人逐月判斷~可以，總額除二即可~可以，只看年終~可以，由公司自由選擇
L3-04|保險給付的所得稅與個人基本所得額不能混成一句全部免稅。要保人、受益人、給付類型與年度門檻都可能影響結果。講義概括敘述待釐清，暫不計分。|保險金不用一般所得稅，不代表必然不涉及基本所得額。|判斷保險給付稅務應先區分？|一般所得稅與基本所得額制度~只有保單字體~只看商品廣告~只看給付銀行|判斷給付稅務是否要看契約關係人？|需要，並須確認給付類型與年度~完全不用~只看業務員~只看繳費日星期幾
L3-05|死亡保險金有指定受益人，原則上不作為被保險人的遺產；未指定則列入遺產。稅務仍有實質課稅等前提，不能用這條規則承諾任何投保都能免遺產稅。|先找有沒有有效指定受益人，再處理稅務條件。|死亡給付未指定受益人時，講義如何處理？|作為被保險人遺產~一定歸業務員~一律歸銀行~無人可以請領|指定受益人的死亡保險金，原則上是否屬被保險人遺產？|原則不屬，但仍須看實質課稅等條件~一定全部屬遺產~一律沒有任何稅務問題~一定屬要保人薪資
L3-06|死亡宣告先辨認失蹤情境：一般失蹤滿7年；80歲以上滿3年；特別災難終了滿1年。不能直接把失蹤日當死亡日；同時死亡推定則處理無法證明先後的情況。|災難失蹤須從災難終了起算，與一般失蹤年數不同。|依講義，一般失蹤滿多久得聲請死亡宣告？|7年~1年~3年~30日|80歲以上失蹤與特別災難終了後的期間分別為？|3年、1年~7年、7年~1年、3年~5年、2年
L3-07|遺產稅先算遺產總額，再扣免稅額及依法可扣的項目，才得到課稅遺產淨額。講義同時列法條原額與調整金額，背數字前必須辨認適用年度。|免稅額和配偶扣除額是不同項目，不能只扣一種也不能重複扣。|遺產課稅淨額的基本方向是？|總額減免稅額及可扣除項目~總額加所有扣除額~總額乘保費~只看現金存款|講義表格同列原額與調整額時應如何使用？|先確認適用年度與欄位~選較小的永遠正確~選較大的永遠正確~把兩欄加總
L3-08|遺產稅採累進概念，但級距金額有年度版本。此項暫不考記憶金額。理解時把超過前一級距的差額乘該級稅率，再加前級累積稅額。|切成各級距分別算，不能把最高一級稅率直接乘全部。|累進稅率正確的理解是？|各級距分段計算~最高稅率乘全部一定正確~稅額與金額永遠無關~只收固定手續費|使用稅率級距表前應確認？|適用年度~網頁配色~計算機品牌~受益人偏好
L3-09|配偶是共同繼承人，另依序找直系血親卑親屬、父母、兄弟姊妹、祖父母。配偶與子女共同時平均；與父母或兄弟姊妹共同時配偶二分之一；與祖父母共同時配偶三分之二。|配偶與兩名子女共同繼承，三人各三分之一。|配偶與兩名子女共同繼承，配偶應繼分為？|三分之一~二分之一~全部~三分之二|配偶與祖父母共同繼承，配偶應繼分為？|三分之二~三分之一~四分之一~零
L3-10|特留分是應繼分再乘法定比例，不能直接用整份遺產乘。直系卑親屬、父母、配偶為其應繼分二分之一；兄弟姊妹、祖父母為三分之一。講義遺囑能力以滿16歲為要件之一。|配偶應繼分二分之一、特留比例二分之一，特留分是全部遺產四分之一。|配偶應繼分為二分之一時，特留分占全部遺產？|四分之一~二分之一~三分之一~全部|依講義，得立遺囑的年齡門檻為？|滿16歲~滿12歲~滿20歲~滿25歲
L3-11|繼承債務原則以所得遺產為限負清償責任；拋棄繼承則在知悉得繼承起3個月內，以書面向法院為之。指定受益人保險金請求權與繼承權要分開。|拋棄繼承不等於自動放棄自己作為指定受益人的權利。|依講義，拋棄繼承期限及對象為？|知悉得繼承起3個月內向法院~死亡起3日內向保險公司~知悉起1年內向銀行~任何時間口頭告知即可|繼承人清償被繼承人債務，原則以什麼為限？|所得遺產~自己所有未來收入~配偶全部財產~業務員佣金
L3-12|代位繼承與較後親等繼承不同。第一順位繼承人先死亡或喪失繼承權，可能由其直系卑親屬代位；最近親等全體拋棄時，則須另判後親等規則。|不要看到孫子繼承就一律叫代位繼承。|第一順位繼承人先死亡，其直系卑親屬承受應繼分屬於？|代位繼承的典型情境~必然贈與~保險代位~一律拋棄繼承|子女全體拋棄、由孫輩繼承時，能直接套先亡代位規則嗎？|不能，觸發條件不同~可以，孫輩都叫代位~可以，拋棄等於死亡~只看年齡大小
L3-13|贈與稅以贈與人同年度贈與合計判斷，不是每一受贈人各享一次免稅額。超過免稅額原則於贈與後30日內申報；金額須看適用年度。|分送多人仍須合計同一贈與人的年度贈與。|贈與免稅額應按什麼單位判斷？|同一贈與人同年度合計~每位受贈人各算一份~每個月重新計算~每張保單重新計算|超過免稅額，依講義原則於贈與後多久申報？|30日內~7年內~2年內~180日後
L3-14|變更要保人可能移轉保單價值，須思考贈與稅；保險給付給受益人則另判基本所得額等制度。先分清發生的是保單權利移轉還是保險金給付。|把保單要保人改成孩子，不等於已發生死亡保險給付。|無償變更要保人首先應注意何種問題？|保單價值移轉的贈與稅~一律只有營業稅~保險事故一定發生~一定完全免稅|變更要保人與受益人領保險金應如何判斷？|分別確認行為及適用稅制~兩者一定同一稅制~只看保費高低~一律當薪資所得
L3-15|遺贈稅的申報與核定後繳納是不同時計。講義核定繳納通知送達後2個月內繳納；必要時得申請延期2個月。符合條件分期最多18期、每期間隔不超過2個月。|先找題目問申報還是繳納，才套期限。|依講義，核定繳納通知送達後一般繳納期限？|2個月內~3日內~1年內~7年內|符合條件的分期最多期數與間隔為？|18期、每期不超過2個月~2期、每期18個月~36期、每期1年~不限期數
L4-01|金融消費者保護先看對象，專業投資機構等依法排除。契約應公平合理、誠信，不能預先用契約免除法律規定的責任。|有簽名不代表任何免責條款都有效。|是否所有金融交易者都屬金融消費者保護法的金融消費者？|不是，須注意法定排除對象~是，完全沒有例外~只有業務員是~只有銀行是|金融服務業可否預先約定免除法定責任？|不能任意預先免除~可以，只要字很小~可以，只要印紅字~可以，只要口頭說過
L4-02|公平待客落在適合度、告知揭露、廣告真實、申訴保障及友善服務等實際行為。情境題先找客戶受到什麼影響，再對應原則。|不適合的商品不能只因佣金高就推銷給客戶。|為高齡客戶確認商品符合需求，最接近哪個重點？|適合度與友善服務~只看佣金~只看成交速度~不需說明風險|廣告說明收益時應如何處理風險？|真實揭露，不得誤導~省略所有風險~用小字取消法律~只說最好情境
L4-03|消費者契約的合理審閱期間、通訊訪問交易7日解除權、保單送達翌日起10日撤銷，是不同制度。題目要先辨契約類型及適用例外；30日內合理審閱不代表每張保單都固定30日。|7與10不能只憑看到保險兩字就互換。|講義保單撤銷與一般通訊交易解除的常見期間分別為？|10日、7日，仍須看適用制度~7日、10日且一律適用~30日、30日~1年、2年|「30日內合理審閱」能否解讀為所有契約固定審閱30日？|不能，須依契約及規定判斷~可以，全部一樣~可以，由業務員決定~等同保單10日撤銷
L4-04|一般個人資料與醫療等特種個資的蒐集、處理、利用條件不同。講義題目對同意形式可能過度概括，尚待法規核對，暫不計分。|不能用一句「本人同意」跳過特種個資的法定條件。|醫療資料與一般姓名資料可否一律套同一條件？|不可，特種個資有特別限制~可以，只要業務需要~可以，不用任何條件~都不能依法處理|利用資料前應確認什麼？|目的、法律依據及必要範圍~只有檔案大小~只有表格顏色~只有電腦品牌
L4-05|大額通貨交易與疑似洗錢交易申報是不同觸發條件。講義正文與題目對起算點有差異，期限題暫停計分，不能把發現日與核准日混用。|疑似交易不能只因金額小就完全忽略。|大額交易與疑似交易申報的關係？|觸發條件不同，須分別判斷~兩者完全相同~小額一定不可能可疑~只有現金才可能可疑|遇到申報起算點矛盾，應如何處理？|核對法源再決定，不硬背矛盾答案~隨機挑一個~把兩期限相加~以網路留言決定
L4-06|低風險客戶或商品在符合條件時可簡化確認客戶身分程序，並非完全不必辨識，也不免除可疑交易注意義務。講義列各商品門檻，遇數字題須附險種與版本。|簡化是調整程序強度，不是取消所有審查。|低風險簡化審查是否等於免確認客戶身分？|不是，仍須符合規定~是，任何資料都不用~是，客戶口頭說即可~是，保費低就永遠不查|低風險商品若出現可疑交易應如何處理？|仍須依規定注意及處理~一律忽略~只要續保就沒事~由客戶自行決定
L4-07|媒體經營者明知或可得而知廣告不實仍刊登，講義考連帶責任。情境題關鍵是知道或應能知道，不是看到「媒體」就認定永遠免責。|刊登者若明知不實，不能只說自己不是商品提供者。|明知廣告不實仍刊登，講義強調何種責任？|可能負連帶責任~一定完全免責~只負道德責任~由消費者自行承擔|判斷刊登不實廣告責任的重要條件為？|明知或可得而知不實~廣告紙張厚度~播放音量~媒體名稱字數
L5-01|業務員須符合資格，經所屬公司向公會辦理登錄後始得招攬；考試合格不等於已可招攬。講義列成年、具高中職以上或同等學歷等條件。|先合格、再登錄，不要把兩個步驟合成一個。|考試合格後即可不經登錄自行招攬嗎？|不可以，仍須完成登錄~可以，終身有效~可以，只要有名片~可以，只做親友即可|業務員登錄通常由誰向公會辦理？|所屬公司~客戶~受益人~醫院
L5-02|不予登錄期間依事由不同：偽造文書、侵占、詐欺、背信等，受徒刑尚未執行完畢，或執行完畢、緩刑期滿、赦免後未逾3年；組織犯罪相關條件則未逾5年。停止招攬同類業務的處分尚未期滿，也不能換公司規避。|先圈罪名與起算事件，普通列舉罪3年、組織犯罪5年不可互換。|講義列偽造文書等罪，刑執行完畢等事由後未逾多久不得登錄？|3年~5年~30日~6個月|組織犯罪相關事由，執行完畢等起算後的限制期間為？|未逾5年~未逾3日~未逾1個月~未逾1年
L5-03|同類業務不得任意重複登錄；不同類業務仍須符合規定與公司同意等條件。先分人身、財產業務及公司類型，不能只看公司名稱不同。|不同公司不代表一定能同時招攬同類保險。|能因兩家公司名稱不同就重複登錄同類業務嗎？|不能，仍受同類登錄限制~可以，名稱不同就可~可以，只要保費不同~可以，只做網路即可|判斷兼營登錄首先應辨認？|業務種類與公司類型~辦公室樓層~名片顏色~客戶職業
L5-04|保險業務員管理規則依保險法第177條訂定，講義載自民國82年4月15日實施，建立業務員登錄制度。歷史年月列為選做，先掌握登錄資格、行為責任與訓練。|把82年4月15日與登錄制度的里程碑連在一起記。|依講義，保險業務員管理規則自何時實施？|民國82年4月15日~民國92年4月15日~民國82年1月1日~民國112年1月1日|講義指出管理規則依保險法哪一條訂定？|第177條~第116條~第64條~第1條
L5-05|登錄有效期間5年；登錄事項異動依講義於事實發生後5日內辦理。新登錄、變更、註銷與撤銷有不同原因，不要把「有效5年」當作5年內都不用更新資料。|資格有效不代表異動可以拖延。|依講義，業務員登錄有效期間為？|5年~5日~1個月~終身|登錄事項異動，依講義應於事實發生後多久辦理？|5日內~5年內~1年內~無期限
L5-06|停止招攬單次最長1年；講義另列5年內累計停止招攬達2年等撤銷條件。單次上限與累積門檻的分母不同，應分兩張記憶卡。|一次與累計是不同題型。|講義停止招攬的單次最長期間為？|1年~5年~2個月~10年|講義累計停止招攬撤銷條件中的期間與累計值為？|5年內累計2年~2年內累計5年~1年內累計5年~10年內累計1日
L5-07|年度教育訓練分內部與外部：講義外部每年6小時；內部首年24小時、後續每年6小時。未完成應依補訓等程序處理，不能把一次未完訓直接套所有撤銷情況。|先看內外部，再看首年還是後續。|依講義，外部年度教育訓練時數為？|6小時~24小時~1小時~60小時|依講義，內部首年及後續年度時數分別為？|24小時、6小時~6小時、24小時~3小時、5小時~1小時、1小時
L5-08|特殊商品的銷售資格與訓練另有要求：講義利變年金課程3小時，外幣初訓5小時並有年度1小時。投資型每3年6小時，其中法規至少2小時；連結結構型須另受訓測驗。不可用一般合格取代特殊資格。|保險考試合格不代表所有特殊商品都能立即銷售。|講義利率變動型年金相關訓練時數為？|3小時~30小時~1分鐘~24小時|講義外幣商品初訓與年度訓練時數分別為？|5小時、1小時~1小時、5小時~24小時、6小時~10小時、10小時
